              Konto Plan 
   101  Account                                                0,00 €   -174.672,09 € 
30-11-2000  243  436 SG for  Lodestone 2084                               350,00 € 
30-11-2000  243  436 SG for  Lodestone 2084                               350,00 € 
30-11-2000  247  438 Hangar for  wANDz! 4056                              500,00 € 
30-11-2000  247  438 SG for  wANDz! 4056                                  350,00 € 
01-12-2000  101  422 contribution  Joanla                              20.000,00 € 
01-12-2000  101  427 contribution  BreakMan                            20.000,00 € 
01-12-2000  101  430 contribution  Mu                                  47.500,00 € 
01-12-2000  101  434 contribution  Vampire                             20.000,00 € 
01-12-2000  101  435 contribution  Jerico                              20.000,00 € 
01-12-2000  101  440 contribution  Amorpha                              6.500,00 € 
01-12-2000  103  101 Trader submission                                 18.750,00 € 
01-12-2000  103  101 Trader submission                                    423,75 € 
01-12-2000  104  101 Trader submission                                 18.750,00 € 
01-12-2000  104  101 Trader submission                                    423,75 € 
01-12-2000  129  101 retreat of  Tiran                                 11.000,00 € 
01-12-2000  230  422 SG for  Trigamil 2069                                350,00 € 
01-12-2000  232  420 Hangar for  Monticule 2154                           500,00 € 
01-12-2000  232  420 Hangar for  Monticule 2154                           500,00 € 
01-12-2000  232  422 300 SH for Planetary Defense by  Joanla            1.050,00 € 
01-12-2000  232  430 SG for  Monticule 2154                               350,00 € 
01-12-2000  233  430 500 shield for Planetary Defense by  Mu            1.750,00 € 
01-12-2000  233  430 SG for  Great-A'Thuin 2054                           350,00 € 
01-12-2000  233  430 SG for  Great-A'Thuin 2054                           350,00 € 
01-12-2000  235  422 SG for  Taii'gard 4188                               350,00 € 
01-12-2000  237  422 SG for  Aurora 2168                                  350,00 € 
01-12-2000  238  437 60CD on 3065                                       6.000,00 € 
01-12-2000  238  437 800 Shields on 3065                                2.800,00 € 
01-12-2000  238  437 Hangar for  Macross 3065                             500,00 € 
01-12-2000  238  437 SG for  Macross 3065                                 350,00 € 
01-12-2000  238  437 SG for  Macross 3065                                 350,00 € 
01-12-2000  238  440 Hangar for  Macross 3065                             500,00 € 
01-12-2000  247  438 Hangar for  wANDz! 4056                              500,00 € 
01-12-2000  247  438 SG for  wANDz! 4056                                  350,00 € 
01-12-2000  249  438 Hangar for  wANDz-imperial 4059                      500,00 € 
02-12-2000  101  424 contribution  Destro                              20.000,00 € 
02-12-2000  246  424 Turret for  New-Narnia 5153                        5.000,00 € 
03-12-2000  232  430 Hangar for  Monticule 2154                           500,00 € 
03-12-2000  232  430 SG for  Monticule 2154                               350,00 € 
03-12-2000  233  430 SG for  Great-A'Thuin 2054                           350,00 € 
03-12-2000  233  430 SG for  Great-A'Thuin 2054                           350,00 € 
03-12-2000  235  429 Hangar for  Taii'gard 4188                           500,00 € 
03-12-2000  235  429 Hangar for  Taii'gard 4188                           500,00 € 
03-12-2000  235  429 Hangar for  Taii'gard 4188                           500,00 € 
03-12-2000  235  429 Hangar for  Taii'gard 4188                           500,00 € 
03-12-2000  235  429 SG for  Taii'gard 4188                               350,00 € 
03-12-2000  235  429 SG for  Taii'gard 4188                               350,00 € 
03-12-2000  238  437 Hangar for  Macross 3065                             500,00 € 
03-12-2000  238  437 Hangar for  Macross 3065                             500,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 € 
03-12-2000  248  429 for Planetary Defense by  Tiran                      350,00 € 
04-12-2000  101  420 contribution  Lasade                              10.000,00 € 
04-12-2000  101  420 contribution  Lasade                              10.000,00 € 
04-12-2000  101  423 contribution  angel'o'sphere                      75.000,00 € 
04-12-2000  101  427 contribution  BreakMan                            10.000,00 € 
04-12-2000  101  434 contribution  Vampire                             20.000,00 € 
04-12-2000  101  435 contribution  Jerico                              10.000,00 € 
04-12-2000  101  440 contribution  Amorpha                             20.000,00 € 
04-12-2000  101  444 contribution  Flashblade                           9.059,27 € 
04-12-2000  103  101 Trader submission                                 26.104,84 € 
04-12-2000  103  101 Trader submission                                 38.019,75 € 
04-12-2000  103  101 Trader submission                                  4.500,00 € 
04-12-2000  103  101 Trader submission                                  6.000,00 € 
04-12-2000  104  101 Trader submission                                 11.000,00 € 
04-12-2000  104  101 Trader submission                                 26.104,84 € 
04-12-2000  104  101 Trader submission                                 38.019,75 € 
04-12-2000  104  101 Trader submission                                  6.000,00 € 
04-12-2000  140  101 Ship PSF for  Amorpha                             94.000,00 € 
04-12-2000  144  101 Ship PSF for  Flashblade                          94.000,00 € 
04-12-2000  232  420 Hangar for  Monticule 2154                           500,00 € 
04-12-2000  232  420 Hangar for  Monticule 2154                           500,00 € 
04-12-2000  232  420 Hangar for  Monticule 2154                           500,00 € 
04-12-2000  232  420 Hangar for  Monticule 2154                           500,00 € 
04-12-2000  232  420 Hangar for  Monticule 2154                           500,00 € 
04-12-2000  232  422 300 SH for Planetary Defense by  Joanla            1.050,00 € 
04-12-2000  232  422 400 SH for Planetary Defense by  Joanla            1.400,00 € 
04-12-2000  232  422 SG for  Monticule 2154                               350,00 € 
04-12-2000  235  429 for Planetary Defense by  Tiran                      350,00 € 
04-12-2000  235  429 Hangar for  Taii'gard 4188                           500,00 € 
04-12-2000  235  429 Hangar for  Taii'gard 4188                           500,00 € 
04-12-2000  237  422 200 SH for Planetary Defense by  Joanla              700,00 € 
04-12-2000  237  422 30 CD's for Planetary Defense by  Joanla           3.000,00 € 
04-12-2000  237  422 30 CD's for Planetary Defense by  Joanla           3.000,00 € 
04-12-2000  237  422 Turret for  Aurora 2168                            5.000,00 € 
04-12-2000  238  437 Hangar for  Macross 3065                             500,00 € 
04-12-2000  238  437 Scanner for Macross 3065                           6.500,00 € 
04-12-2000  247  420 Hangar for  wANDz! 4056                              500,00 € 
04-12-2000  247  438 500 shield for  wANDz! 4056                        1.750,00 € 
04-12-2000  247  438 Hangar for  wANDz! 4056                              500,00 € 
04-12-2000  247  438 Hangar for  wANDz! 4056                              500,00 € 
04-12-2000  247  438 Hangar for  wANDz! 4056                              500,00 € 
04-12-2000  247  438 Hangar for  wANDz! 4056                              500,00 € 
04-12-2000  247  438 SG for  wANDz! 4056                                  350,00 € 
04-12-2000  247  438 SG for  wANDz! 4056                                  350,00 € 
04-12-2000  247  438 SG for  wANDz! 4056                                  350,00 € 
04-12-2000  247  438 SG for wANDz! 4056                                   350,00 € 
04-12-2000  247  438 SG for wANDz! 4056                                   350,00 € 
04-12-2000  247  439 300 CD for  wANDz! 4056                           30.000,00 € 
04-12-2000  247  439 82 mines for  wANDz! 4056                          8.200,00 € 
04-12-2000  247  439 Hangar for  wANDz! 4056                              500,00 € 
04-12-2000  249  438 SG for  wANDz-imperial 4059                          350,00 € 
04-12-2000  249  439 500 shield for  wANDz-imperial 4059                1.750,00 € 
04-12-2000  249  439 62 CD for  wANDz-imperial 4059                     6.200,00 € 
04-12-2000  249  439 Hangar for  wANDz-imperial 4059                      500,00 € 
04-12-2000  249  439 SG for  wANDz-imperial 4059                          350,00 € 
04-12-2000  249  439 SG for  wANDz-imperial 4059                          350,00 € 
04-12-2000  249  439 SG for  wANDz-imperial 4059                          350,00 € 
Journal End
              Konto Plan 
--------------------------------------  Extract for 101  --------------------------------------
11-08-2000  101  428 SG on 3065                                           350,00 €    -350,00 € 
11-09-2000  101  436 contribution by Mayhem                            10.000,00 €  -10.350,00 € 
28-09-2000  101  428 contribution Pade                                  2.610,00 €  -12.960,00 € 
28-09-2000  101  429 contribution Tiran                                 1.000,00 €  -13.960,00 € 
29-09-2000  101  421 contribution Islandir                             35.000,00 €  -48.960,00 € 
29-09-2000  101  423 contribution angel'o'sphere                        3.800,00 €  -52.760,00 € 
29-09-2000  101  428 contribution Pade                                  3.000,00 €  -55.760,00 € 
29-09-2000  123  101 Ship -Freighter for angel'o'sphere                20.000,00 €  -35.760,00 € 
29-09-2000  128  101 Ship $Knight for Pade                             21.000,00 €  -14.760,00 € 
02-10-2000  101  420 contribution Lasade                               10.000,00 €  -24.760,00 € 
02-10-2000  101  420 contribution Lasade                               10.000,00 €  -34.760,00 € 
02-10-2000  101  420 contribution Lasade                               20.000,00 €  -54.760,00 € 
02-10-2000  101  420 contribution Lasade                                7.000,00 €  -61.760,00 € 
02-10-2000  101  422 contribution Joanla                                9.000,00 €  -70.760,00 € 
02-10-2000  101  424 contribution Destro                                1.000,00 €  -71.760,00 € 
02-10-2000  101  426 contribution Jyhem                                 3.000,00 €  -74.760,00 € 
02-10-2000  101  426 contribution Jyhem                                 6.000,00 €  -80.760,00 € 
02-10-2000  101  426 contribution Jyhem                                 6.000,00 €  -86.760,00 € 
02-10-2000  101  426 contribution Jyhem                                 7.000,00 €  -93.760,00 € 
02-10-2000  101  427 contribution BreakMan                              1.000,00 €  -94.760,00 € 
02-10-2000  101  427 contribution BreakMan                              2.500,00 €  -97.260,00 € 
02-10-2000  101  427 contribution BreakMan                                500,00 €  -97.760,00 € 
02-10-2000  101  429 contribution Tiran                                 1.000,00 €  -98.760,00 € 
02-10-2000  122  101 Ship $Vantage for Joanla                          19.000,00 €  -79.760,00 € 
02-10-2000  124  101 Ship Freighter for Destro                         21.000,00 €  -58.760,00 € 
02-10-2000  127  101 Ship $Freighter for BreakMan                      21.000,00 €  -37.760,00 € 
02-10-2000  129  101 retreat Tiran                                      3.500,00 €  -34.260,00 € 
02-10-2000  130  101 retreat Mu                                           350,00 €  -33.910,00 € 
02-10-2000  235  101 Turret for Taii'gard                               3.500,00 €  -30.410,00 € 
03-10-2000  101  421 contribution Islandir                             70.000,00 €  -100.410,00 € 
03-10-2000  101  422 contribution Joanla                                8.000,00 €  -108.410,00 € 
03-10-2000  101  426 contribution Jyhem                                 7.000,00 €  -115.410,00 € 
03-10-2000  101  428 contribution Pade                                  2.000,00 €  -117.410,00 € 
03-10-2000  101  432 contribution Sukyako                               2.500,00 €  -119.910,00 € 
03-10-2000  120  101 Ship PSF for Lasade                               87.675,00 €  -32.235,00 € 
03-10-2000  121  101 Ship PSF for Islandir                             78.000,00 €  45.765,00 € 
03-10-2000  128  101 retreat Pade                                       1.000,00 €  46.765,00 € 
06-10-2000  101  420 contribution Lasade                               20.000,00 €  26.765,00 € 
06-10-2000  101  424 contribution Destro                               10.000,00 €  16.765,00 € 
07-10-2000  101  421 contribution Islandir                             20.000,00 €  -3.235,00 € 
07-10-2000  101  422 contribution Joanla                                5.000,00 €  -8.235,00 € 
07-10-2000  101  426 contribution Jyhem                                 3.000,00 €  -11.235,00 € 
07-10-2000  101  428 contribution Pade                                  3.500,00 €  -14.735,00 € 
07-10-2000  128  101 retreat Pade                                       5.000,00 €  -9.735,00 € 
07-10-2000  129  101 Retreat Tiran                                      1.000,00 €  -8.735,00 € 
07-10-2000  129  101 Retreat Tiran                                      4.250,00 €  -4.485,00 € 
09-10-2000  101  426 contribution Jyhem                                 5.000,00 €  -9.485,00 € 
10-10-2000  101  420 contribution Lasade                               10.000,00 €  -19.485,00 € 
10-10-2000  101  422 contribution Joanla                                6.000,00 €  -25.485,00 € 
10-10-2000  101  427 contribution BreakMan                              4.500,00 €  -29.985,00 € 
10-10-2000  101  428 contribution Pade                                 10.000,00 €  -39.985,00 € 
10-10-2000  101  433 contribution Xeon                                  2.000,00 €  -41.985,00 € 
10-10-2000  235  101 Turret for Taii'gard                               5.000,00 €  -36.985,00 € 
11-10-2000  101  420 contribution Lasade                               10.000,00 €  -46.985,00 € 
11-10-2000  101  436 contribution by Mayhem                             7.500,00 €  -54.485,00 € 
12-10-2000  101  420 contribution Lasade                               10.000,00 €  -64.485,00 € 
12-10-2000  101  422 contribution Joanla                                6.000,00 €  -70.485,00 € 
12-10-2000  101  424 contribution Destro                               11.000,00 €  -81.485,00 € 
12-10-2000  101  426 contribution Jyhem                                20.000,00 €  -101.485,00 € 
12-10-2000  101  434 contribution Vampire                               4.014,00 €  -105.499,00 € 
12-10-2000  101  434 contribution Vampire                               4.321,00 €  -109.820,00 € 
12-10-2000  125  101 Ship PSF for Gimlon                               82.000,00 €  -27.820,00 € 
13-10-2000  101  421 contribution Islandir                             25.000,00 €  -52.820,00 € 
13-10-2000  101  426 contribution Jyhem                                20.000,00 €  -72.820,00 € 
13-10-2000  101  426 contribution Jyhem                                 3.000,00 €  -75.820,00 € 
13-10-2000  101  427 contribution BreakMan                                500,00 €  -76.320,00 € 
13-10-2000  101  428 contribution Pade                                  1.200,00 €  -77.520,00 € 
13-10-2000  101  428 contribution Pade                                  4.000,00 €  -81.520,00 € 
13-10-2000  101  430 contribution Mu                                    1.000,00 €  -82.520,00 € 
13-10-2000  123  101 Ship Negotiator for angel'o'sphere                 1.500,00 €  -81.020,00 € 
13-10-2000  126  101 Ship -PSF for Jyhem                               91.000,00 €   9.980,00 € 
13-10-2000  235  101 Hangar for Taii'gard                                 500,00 €  10.480,00 € 
13-10-2000  235  101 Turret for Taii'gard                               3.500,00 €  13.980,00 € 
13-10-2000  235  101 Turret for Taii'gard                               5.000,00 €  18.980,00 € 
13-10-2000  235  101 Turret for Taii'gard                               5.000,00 €  23.980,00 € 
14-10-2000  101  424 contribution Destro                                3.000,00 €  20.980,00 € 
14-10-2000  101  424 contribution Destro                                   47,00 €  20.933,00 € 
14-10-2000  101  428 contribution Pade                                  4.500,00 €  16.433,00 € 
14-10-2000  101  429 contribution Tiran                                 1.250,00 €  15.183,00 € 
14-10-2000  101  429 contribution Tiran                                   350,00 €  14.833,00 € 
14-10-2000  101  430 contribution Mu                                    2.000,00 €  12.833,00 € 
14-10-2000  101  434 contribution Vampire                               1.102,00 €  11.731,00 € 
14-10-2000  101  434 contribution Vampire                                 360,00 €  11.371,00 € 
14-10-2000  134  101 retreat Vampire                                    1.250,00 €  12.621,00 € 
17-10-2000  101  420 contribution Lasade                                3.000,00 €   9.621,00 € 
17-10-2000  101  420 contribution Lasade                               40.000,00 €  -30.379,00 € 
17-10-2000  101  424 contribution Destro                               10.000,00 €  -40.379,00 € 
17-10-2000  101  427 contribution BreakMan                              5.000,00 €  -45.379,00 € 
17-10-2000  124  101 Ship PSF for Destro                               91.000,00 €  45.621,00 € 
17-10-2000  128  101 Ship PSF for Pade                                 93.000,00 €  138.621,00 € 
17-10-2000  235  101 Turret for Taii'gard                               4.800,00 €  143.421,00 € 
17-10-2000  310  101 Shields taken by Tiran                             1.250,00 €  144.671,00 € 
18-10-2000  101  426 contribution Jyhem                                10.000,00 €  134.671,00 € 
18-10-2000  101  430 contribution Mu                                    3.000,00 €  131.671,00 € 
18-10-2000  235  101 Stuff for Taii'gard                                2.700,00 €  134.371,00 € 
19-10-2000  101  420 contribution Lasade                               16.500,00 €  117.871,00 € 
19-10-2000  101  422 contribution Joanla                               11.000,00 €  106.871,00 € 
19-10-2000  101  426 contribution Jyhem                                50.000,00 €  56.871,00 € 
19-10-2000  101  429 contribution Tiran                                   500,00 €  56.371,00 € 
19-10-2000  101  434 contribution Vampire                                 418,00 €  55.953,00 € 
19-10-2000  235  101 Turret for Taii'gard                               5.000,00 €  60.953,00 € 
20-10-2000  101  421 contribution Islandir                             20.000,00 €  40.953,00 € 
20-10-2000  101  422 contribution Joanla                                7.000,00 €  33.953,00 € 
20-10-2000  101  424 contribution Destro                               12.000,00 €  21.953,00 € 
20-10-2000  101  428 contribution Pade                                 15.472,00 €   6.481,00 € 
20-10-2000  101  429 contribution Tiran                                   500,00 €   5.981,00 € 
20-10-2000  101  435 contribution Jerico                                   95,00 €   5.886,00 € 
20-10-2000  101  436 contribution Mayhem                                3.000,00 €   2.886,00 € 
20-10-2000  123  101 Ship PSF for angel'o'sphere                       101.000,00 €  103.886,00 € 
20-10-2000  134  101 Ship Blockaderunner for Vampire                   60.000,00 €  163.886,00 € 
20-10-2000  242  101 Turret for Dark Sun                                5.000,00 €  168.886,00 € 
20-10-2000  242  101 Turret for Taii'gard                               5.000,00 €  173.886,00 € 
21-10-2000  101  420 contribution Lasade                               30.000,00 €  143.886,00 € 
21-10-2000  101  424 contribution Destro                               10.000,00 €  133.886,00 € 
21-10-2000  101  429 contribution Tiran                                   600,00 €  133.286,00 € 
21-10-2000  101  437 contribution TheCleaner                            4.000,00 €  129.286,00 € 
21-10-2000  129  101 Ship -Blockaderunner for Tiran                    60.000,00 €  189.286,00 € 
21-10-2000  231  101 Turret for Eden                                    1.000,00 €  190.286,00 € 
22-10-2000  101  420 contribution Lasade                               40.000,00 €  150.286,00 € 
22-10-2000  101  424 contribution Destro                               10.000,00 €  140.286,00 € 
22-10-2000  101  428 contribution Pade                                  1.000,00 €  139.286,00 € 
22-10-2000  101  429 contribution Tiran                                   600,00 €  138.686,00 € 
22-10-2000  120  101 Ship Seeker for Lasade                            40.000,00 €  178.686,00 € 
22-10-2000  240  101 Turret for Eden                                    5.000,00 €  183.686,00 € 
22-10-2000  242  101 Turret for Dark Sun                                5.000,00 €  188.686,00 € 
24-10-2000  240  101 Turret for Planet of the apes                      5.000,00 €  193.686,00 € 
25-10-2000  101  420 contribution Lasade                               45.000,00 €  148.686,00 € 
25-10-2000  101  422 contribution Joanla                               12.000,00 €  136.686,00 € 
25-10-2000  101  424 contribution Destro                                8.000,00 €  128.686,00 € 
25-10-2000  101  427 contribution BreakMan                              7.000,00 €  121.686,00 € 
25-10-2000  101  428 contribution Pade                                 10.000,00 €  111.686,00 € 
25-10-2000  101  429 contribution Tiran                                 1.000,00 €  110.686,00 € 
25-10-2000  120  101 Ship Punisher for Lasade                          45.000,00 €  155.686,00 € 
25-10-2000  122  101 Ship PSF for Joanla                               95.000,00 €  250.686,00 € 
25-10-2000  129  101 Retreat Tiran                                      2.500,00 €  253.186,00 € 
26-10-2000  101  421 contribution Islandir                             40.000,00 €  213.186,00 € 
26-10-2000  101  422 contribution Joanla                               10.000,00 €  203.186,00 € 
26-10-2000  101  424 contribution Destro                               10.000,00 €  193.186,00 € 
26-10-2000  101  428 contribution Pade                                 10.000,00 €  183.186,00 € 
26-10-2000  101  429 contribution Tiran                                 1.000,00 €  182.186,00 € 
26-10-2000  101  429 contribution Tiran                                 2.240,00 €  179.946,00 € 
26-10-2000  101  429 contribution Tiran                                   500,00 €  179.446,00 € 
26-10-2000  101  430 contribution Mu                                    3.000,00 €  176.446,00 € 
26-10-2000  101  437 contribution TheCleaner                           48.000,00 €  128.446,00 € 
26-10-2000  134  101 shields for Vampire                               12.500,00 €  140.946,00 € 
26-10-2000  137  101 Ship PSF for TheCleaner                           94.000,00 €  234.946,00 € 
26-10-2000  235  101 SG for Taii'gard                                     350,00 €  235.296,00 € 
27-10-2000  101  420 contribution Lasade                               55.000,00 €  180.296,00 € 
27-10-2000  101  424 contribution Destro                               10.000,00 €  170.296,00 € 
27-10-2000  101  428 contribution Pade                                 12.500,00 €  157.796,00 € 
27-10-2000  101  428 contribution Pade                                 40.000,00 €  117.796,00 € 
27-10-2000  101  429 contribution Tiran                                 2.250,00 €  115.546,00 € 
27-10-2000  101  430 contribution Mu                                    1.250,00 €  114.296,00 € 
27-10-2000  101  430 contribution Mu                                    1.250,00 €  113.046,00 € 
27-10-2000  101  430 contribution Mu                                    6.500,00 €  106.546,00 € 
27-10-2000  101  434 contribution Vampire                               1.675,00 €  104.871,00 € 
27-10-2000  101  435 contribution Jerico                                  900,00 €  103.971,00 € 
27-10-2000  101  437 contribution TheCleaner                           22.000,00 €  81.971,00 € 
27-10-2000  120  101 Ship 2Punisher for Lasade                         55.000,00 €  136.971,00 € 
27-10-2000  128  101 Ship Seeker for Pade                              40.000,00 €  176.971,00 € 
27-10-2000  129  101 Retreat Tiran                                        350,00 €  177.321,00 € 
27-10-2000  130  101 Ship PSF for Mu                                   94.000,00 €  271.321,00 € 
27-10-2000  240  101 Turret for planet of the Apes                      5.000,00 €  276.321,00 € 
28-10-2000  101  424 contribution Destro                                5.000,00 €  271.321,00 € 
28-10-2000  101  435 contribution Jerico                                1.000,00 €  270.321,00 € 
28-10-2000  134  101 retreat Vampire                                    3.120,00 €  273.441,00 € 
28-10-2000  240  101 Turret for planet of the Apes                      5.000,00 €  278.441,00 € 
29-10-2000  101  428 contribution Pade                                 35.000,00 €  243.441,00 € 
29-10-2000  101  429 contribution Tiran                                 1.000,00 €  242.441,00 € 
29-10-2000  101  430 contribution Mu                                   12.000,00 €  230.441,00 € 
29-10-2000  101  434 contribution Vampire                               9.497,00 €  220.944,00 € 
29-10-2000  101  435 contribution Jerico                                1.000,00 €  219.944,00 € 
29-10-2000  125  101 retreat of Gimlon                                  7.400,00 €  227.344,00 € 
29-10-2000  128  101 Ship AdvancedCarrier for Pade                     35.000,00 €  262.344,00 € 
30-10-2000  101  420 contribution Lasade                               10.000,00 €  252.344,00 € 
30-10-2000  101  421 contribution Islandir                             30.000,00 €  222.344,00 € 
30-10-2000  101  422 contribution Joanla                               17.000,00 €  205.344,00 € 
30-10-2000  101  425 contribution Gimlon                               45.000,00 €  160.344,00 € 
30-10-2000  101  429 contribution Tiran                                 1.250,00 €  159.094,00 € 
30-10-2000  101  429 contribution Tiran                                 5.000,00 €  154.094,00 € 
30-10-2000  101  435 contribution Jerico                                1.500,00 €  152.594,00 € 
30-10-2000  101  437 contribution TheCleaner                           22.000,00 €  130.594,00 € 
30-10-2000  101  437 contribution TheCleaner                            6.000,00 €  124.594,00 € 
30-10-2000  125  101 Ship Punisher for Gimlon                          45.000,00 €  169.594,00 € 
30-10-2000  134  101 Ship PSF for Vampire                              94.000,00 €  263.594,00 € 
30-10-2000  137  101 retreat of TheCleaner                              3.000,00 €  266.594,00 € 
01-11-2000  101  422 contribution Joanla                               17.000,00 €  249.594,00 € 
01-11-2000  101  424 contribution Destro                               16.000,00 €  233.594,00 € 
01-11-2000  101  424 contribution Destro                                5.000,00 €  228.594,00 € 
01-11-2000  101  427 contribution BreakMan                             10.000,00 €  218.594,00 € 
01-11-2000  101  428 contribution Pade                                 20.000,00 €  198.594,00 € 
01-11-2000  101  429 contribution Tiran                                 2.000,00 €  196.594,00 € 
01-11-2000  101  430 contribution Mu                                   11.000,00 €  185.594,00 € 
01-11-2000  101  434 contribution Vampire                              34.436,00 €  151.158,00 € 
01-11-2000  101  435 contribution Jerico                                1.000,00 €  150.158,00 € 
01-11-2000  103  101 trader submission to scouts                        5.000,00 €  155.158,00 € 
01-11-2000  129  101 retreat of Tiran                                   5.000,00 €  160.158,00 € 
02-11-2000  101  420 contribution Lasade                                5.000,00 €  155.158,00 € 
02-11-2000  101  422 contribution Joanla                               12.000,00 €  143.158,00 € 
02-11-2000  101  422 contribution Joanla                               12.000,00 €  131.158,00 € 
02-11-2000  101  423 contribution angel'o'sphere                       11.500,00 €  119.658,00 € 
02-11-2000  101  424 contribution Destro                               90.000,00 €  29.658,00 € 
02-11-2000  101  425 contribution Gimlon                               57.500,00 €  -27.842,00 € 
02-11-2000  101  428 contribution Pade                                 10.000,00 €  -37.842,00 € 
02-11-2000  101  429 contribution Tiran                                 1.000,00 €  -38.842,00 € 
02-11-2000  101  429 contribution Tiran                                 5.000,00 €  -43.842,00 € 
02-11-2000  101  434 contribution Vampire                              13.898,00 €  -57.740,00 € 
02-11-2000  103  101 Tradecaste subvention to Scouts                    5.000,00 €  -52.740,00 € 
02-11-2000  121  101 Ship $Punisher for Islandir                       50.000,00 €  -2.740,00 € 
02-11-2000  123  101 Ship DarkAvenger for angel'o'sphere               165.000,00 €  162.260,00 € 
02-11-2000  136  101 Ship PSF for Mayhem                               94.000,00 €  256.260,00 € 
03-11-2000  101  102 correction                                        294.182,00 €  -37.922,00 € 
03-11-2000  101  434 contribution Vampire                               6.377,00 €  -44.299,00 € 
03-11-2000  103  101 trader - scout subvention                          2.500,00 €  -41.799,00 € 
06-11-2000  101  420 contribution Lasade                                2.500,00 €  -44.299,00 € 
06-11-2000  101  422 contribution Joanla                               20.000,00 €  -64.299,00 € 
06-11-2000  101  424 contribution Destro                               10.000,00 €  -74.299,00 € 
06-11-2000  101  424 contribution Destro                               25.000,00 €  -99.299,00 € 
06-11-2000  101  434 contribution Vampire                              15.000,00 €  -114.299,00 € 
06-11-2000  101  435 contribution Jerico                                  500,00 €  -114.799,00 € 
06-11-2000  101  437 contribution TheCleaner                           16.000,00 €  -130.799,00 € 
06-11-2000  101  438 contribution zHA                                  40.000,00 €  -170.799,00 € 
06-11-2000  129  101 retreat of Tiran                                   2.000,00 €  -168.799,00 € 
06-11-2000  129  101 Ship -DarkAvenger for Tiran                       165.000,00 €  -3.799,00 € 
06-11-2000  135  101 retreat of Jerico                                  5.000,00 €   1.201,00 € 
07-11-2000  101  121 got back punisher money...                        50.000,00 €  -48.799,00 € 
07-11-2000  101  424 contribution Destro                               15.000,00 €  -63.799,00 € 
07-11-2000  101  436 contribution Mayhem                               10.000,00 €  -73.799,00 € 
08-11-2000  101  422 contribution Joanla                               12.000,00 €  -85.799,00 € 
08-11-2000  101  422 contribution Joanla                               12.000,00 €  -97.799,00 € 
08-11-2000  101  424 contribution Destro                               10.000,00 €  -107.799,00 € 
08-11-2000  101  428 contribution Pade                                 11.500,00 €  -119.299,00 € 
08-11-2000  101  434 contribution Vampire                              20.000,00 €  -139.299,00 € 
08-11-2000  101  436 contribution Mayhem                               20.000,00 €  -159.299,00 € 
08-11-2000  101  437 contribution TheCleaner                           20.000,00 €  -179.299,00 € 
08-11-2000  103  101 trader to scout subvention                         5.000,00 €  -174.299,00 € 
08-11-2000  122  101 Ship Punisher for Joanla                          50.000,00 €  -124.299,00 € 
08-11-2000  310  101 mines for 2152/3                                  10.000,00 €  -114.299,00 € 
08-11-2000  310  101 mining of 2192/2152                               10.000,00 €  -104.299,00 € 
10-11-2000  101  424 contribution Destro                               10.000,00 €  -114.299,00 € 
10-11-2000  101  424 contribution Destro                               20.000,00 €  -134.299,00 € 
10-11-2000  101  430 contribution Mu                                   15.000,00 €  -149.299,00 € 
10-11-2000  101  434 contribution Vampire                              13.023,00 €  -162.322,00 € 
10-11-2000  101  438 contribution zHA                                   4.500,00 €  -166.822,00 € 
10-11-2000  124  101 Lynx for Destro                                   45.000,00 €  -121.822,00 € 
10-11-2000  310  101 Tracking Device and mines for a'o's                4.500,00 €  -117.322,00 € 
11-11-2000  101  420 contribution Lasade                                2.500,00 €  -119.822,00 € 
11-11-2000  101  428 contribution Pade                                 30.000,00 €  -149.822,00 € 
11-11-2000  101  429 contribution Tiran                                 1.500,00 €  -151.322,00 € 
11-11-2000  101  429 contribution Tiran                                 3.000,00 €  -154.322,00 € 
11-11-2000  101  430 contribution Mu                                    1.200,00 €  -155.522,00 € 
11-11-2000  101  430 contribution Mu                                    5.000,00 €  -160.522,00 € 
11-11-2000  101  430 contribution Mu                                    8.500,00 €  -169.022,00 € 
11-11-2000  101  437 contribution TheCleaner                           25.000,00 €  -194.022,00 € 
11-11-2000  101  439 contribution woodydrn                             25.000,00 €  -219.022,00 € 
11-11-2000  123  101 retreat of angel'o'sphere                         11.350,00 €  -207.672,00 € 
11-11-2000  123  101 retreat of angel'o'sphere                         11.350,00 €  -196.322,00 € 
11-11-2000  123  101 retreat of angel'o'sphere of Mu for shields        1.200,00 €  -195.122,00 € 
11-11-2000  124  101 Ship DarkAvenger for Destro                       140.000,00 €  -55.122,00 € 
12-11-2000  101  428 contribution Pade                                 20.000,00 €  -75.122,00 € 
12-11-2000  101  436 contribution Mayhem                               20.000,00 €  -95.122,00 € 
12-11-2000  101  437 contribution TheCleaner                           33.000,00 €  -128.122,00 € 
13-11-2000  101  430 contribution Mu                                    5.000,00 €  -133.122,00 € 
13-11-2000  101  430 contribution Mu                                    8.500,00 €  -141.622,00 € 
13-11-2000  101  434 contribution Vampire                              48.894,00 €  -190.516,00 € 
